datetime,open,high,low,close,volume
2024-02-20 09:30:00,23260.36,23346.83,23254.49,23319.9,53196
2024-02-20 09:35:00,23319.9,23324.59,23282.33,23287.04,48792
2024-02-20 09:40:00,23287.04,23299.1,23231.46,23251.17,58688
2024-02-20 09:45:00,23251.17,23251.48,23224.42,23233.0,73074
2024-02-20 09:50:00,23233.0,23261.81,23225.04,23257.94,46280
2024-02-20 09:55:00,23257.94,23291.83,23227.01,23279.17,56246
2024-02-20 10:00:00,23279.17,23307.55,23267.21,23303.45,30700
2024-02-20 10:05:00,23303.45,23319.71,23284.64,23306.24,30246
2024-02-20 10:10:00,23306.24,23322.68,23302.39,23320.51,58242
2024-02-20 10:15:00,23320.51,23331.31,23290.5,23293.12,46482
2024-02-20 10:20:00,23293.12,23303.87,23238.08,23264.75,56856
2024-02-20 10:25:00,23264.75,23343.46,23264.03,23313.07,52452
2024-02-20 10:30:00,23313.07,23314.9,23287.27,23299.61,46871
2024-02-20 10:35:00,23299.61,23319.07,23283.93,23301.35,53874
2024-02-20 10:40:00,23301.35,23331.1,23293.27,23317.77,36061
2024-02-20 10:45:00,23317.77,23372.32,23312.47,23347.74,29580
2024-02-20 10:50:00,23347.74,23364.64,23299.56,23300.4,39494
2024-02-20 10:55:00,23300.4,23369.58,23279.39,23340.69,44733
2024-02-20 11:00:00,23340.69,23376.14,23337.57,23374.81,56730
2024-02-20 11:05:00,23374.81,23390.18,23333.65,23341.59,27410
2024-02-20 11:10:00,23341.59,23378.17,23325.96,23377.92,38628
2024-02-20 11:15:00,23377.92,23432.94,23336.99,23419.57,69139
2024-02-20 11:20:00,23419.57,23435.24,23370.08,23381.32,27595
2024-02-20 11:25:00,23381.32,23423.76,23376.65,23408.03,68540
2024-02-20 11:30:00,23408.03,23444.96,23392.17,23415.06,86109
2024-02-20 11:35:00,23415.06,23428.89,23357.14,23398.33,50725
2024-02-20 11:40:00,23398.33,23418.85,23345.71,23381.32,63472
2024-02-20 11:45:00,23381.32,23384.21,23347.27,23376.25,41805
2024-02-20 11:50:00,23376.25,23390.49,23376.2,23381.34,60170
2024-02-20 11:55:00,23381.34,23391.75,23357.28,23363.03,52541
2024-02-20 12:00:00,23363.03,23377.41,23338.45,23376.6,58950
2024-02-20 12:05:00,23376.6,23391.34,23348.72,23350.83,27875
2024-02-20 12:10:00,23350.83,23371.23,23316.93,23359.92,36579
2024-02-20 12:15:00,23359.92,23367.38,23280.42,23306.79,57198
2024-02-20 12:20:00,23306.79,23317.19,23298.17,23316.48,55358
2024-02-20 12:25:00,23316.48,23327.59,23224.66,23248.27,37107
2024-02-20 12:30:00,23248.27,23279.87,23240.16,23263.07,49419
2024-02-20 12:35:00,23263.07,23266.98,23198.72,23220.41,52263
2024-02-20 12:40:00,23220.41,23236.43,23164.54,23189.81,31154
2024-02-20 12:45:00,23189.81,23209.7,23143.76,23155.57,56971
2024-02-20 12:50:00,23155.57,23175.6,23138.92,23171.46,38822
2024-02-20 12:55:00,23171.46,23222.88,23165.54,23211.12,29276
2024-02-20 13:00:00,23211.12,23289.84,23202.31,23250.17,42630
2024-02-20 13:05:00,23250.17,23271.95,23222.35,23259.35,44475
2024-02-20 13:10:00,23259.35,23265.28,23252.49,23262.37,68424
2024-02-20 13:15:00,23262.37,23276.46,23217.16,23218.24,37296
2024-02-20 13:20:00,23218.24,23236.06,23198.8,23204.01,65542
2024-02-20 13:25:00,23204.01,23205.84,23182.45,23195.98,49462
2024-02-20 13:30:00,23195.98,23264.64,23178.44,23241.58,36670
2024-02-20 13:35:00,23241.58,23265.59,23239.17,23251.24,36508
2024-02-20 13:40:00,23251.24,23261.25,23200.49,23244.63,35988
2024-02-20 13:45:00,23244.63,23248.82,23230.27,23238.45,32191
2024-02-20 13:50:00,23238.45,23311.72,23232.72,23302.68,60054
2024-02-20 13:55:00,23302.68,23307.57,23253.28,23254.7,49101
2024-02-20 14:00:00,23254.7,23286.26,23253.7,23270.87,68378
2024-02-20 14:05:00,23270.87,23271.08,23224.85,23239.46,42600
2024-02-20 14:10:00,23239.46,23306.39,23236.78,23296.62,48855
2024-02-20 14:15:00,23296.62,23311.83,23276.15,23301.46,38859
2024-02-20 14:20:00,23301.46,23327.21,23278.34,23284.37,50687
2024-02-20 14:25:00,23284.37,23319.53,23269.82,23297.98,39805
2024-02-20 14:30:00,23297.98,23304.65,23230.08,23272.65,46382
2024-02-20 14:35:00,23272.65,23286.64,23223.18,23250.37,48624
2024-02-20 14:40:00,23250.37,23256.58,23209.8,23211.46,44665
2024-02-20 14:45:00,23211.46,23247.23,23208.14,23224.54,61623
2024-02-20 14:50:00,23224.54,23231.01,23202.51,23203.32,73317
2024-02-20 14:55:00,23203.32,23206.34,23166.49,23168.09,61771
2024-02-20 15:00:00,23168.09,23187.14,23129.57,23156.8,59036
2024-02-20 15:05:00,23156.8,23164.59,23106.06,23113.04,49742
2024-02-20 15:10:00,23113.04,23185.23,23110.27,23153.87,51699
2024-02-20 15:15:00,23153.87,23252.92,23140.97,23240.1,51727
2024-02-20 15:20:00,23240.1,23240.65,23160.66,23188.54,46826
2024-02-20 15:25:00,23188.54,23287.5,23167.01,23259.52,45348
2024-02-21 09:15:00,23259.52,23261.25,23244.48,23251.77,42408
2024-02-21 09:20:00,23251.77,23273.43,23230.95,23244.88,37673
2024-02-21 09:25:00,23244.88,23249.66,23242.24,23246.63,43037
2024-02-21 09:30:00,23246.63,23271.33,23218.81,23228.77,25354
2024-02-21 09:35:00,23228.77,23239.54,23171.9,23200.31,56647
2024-02-21 09:40:00,23200.31,23245.43,23190.39,23244.27,49717
2024-02-21 09:45:00,23244.27,23250.55,23160.96,23167.04,56877
2024-02-21 09:50:00,23167.04,23177.96,23119.19,23149.92,43861
2024-02-21 09:55:00,23149.92,23198.97,23136.24,23194.4,35156
2024-02-21 10:00:00,23194.4,23263.95,23185.31,23219.02,46388
2024-02-21 10:05:00,23219.02,23241.12,23177.75,23199.87,42271
2024-02-21 10:10:00,23199.87,23227.88,23151.51,23214.91,55474
2024-02-21 10:15:00,23214.91,23307.05,23197.39,23300.68,34480
2024-02-21 10:20:00,23300.68,23343.98,23285.75,23307.75,51070
2024-02-21 10:25:00,23307.75,23322.3,23297.81,23316.39,75135
2024-02-21 10:30:00,23316.39,23320.75,23283.05,23298.18,56393
2024-02-21 10:35:00,23298.18,23314.45,23272.49,23295.09,49900
2024-02-21 10:40:00,23295.09,23305.82,23250.7,23257.17,49361
2024-02-21 10:45:00,23257.17,23330.71,23230.73,23310.03,34299
2024-02-21 10:50:00,23310.03,23328.25,23268.71,23293.6,53830
2024-02-21 10:55:00,23293.6,23294.18,23249.57,23257.67,27813
2024-02-21 11:00:00,23257.67,23280.3,23252.92,23275.66,53322
2024-02-21 11:05:00,23275.66,23291.22,23241.11,23257.6,61892
2024-02-21 11:10:00,23257.6,23273.29,23206.52,23222.84,37279
2024-02-21 11:15:00,23222.84,23239.73,23179.28,23193.68,51745
2024-02-21 11:20:00,23193.68,23237.4,23189.34,23237.25,11018
2024-02-21 11:25:00,23237.25,23248.13,23209.76,23226.25,33617
2024-02-21 11:30:00,23226.25,23260.76,23224.78,23252.38,14848
2024-02-21 11:35:00,23252.38,23269.2,23208.82,23229.33,21875
2024-02-21 11:40:00,23229.33,23258.87,23222.28,23245.75,34051
2024-02-21 11:45:00,23245.75,23326.91,23239.83,23312.89,48021
2024-02-21 11:50:00,23312.89,23337.1,23301.14,23330.32,41358
2024-02-21 11:55:00,23330.32,23359.87,23239.96,23252.48,8982
2024-02-21 12:00:00,23252.48,23252.49,23225.46,23236.93,32809
2024-02-21 12:05:00,23236.93,23258.21,23196.84,23253.65,46319
2024-02-21 12:10:00,23253.65,23262.18,23239.3,23262.0,18038
2024-02-21 12:15:00,23262.0,23327.14,23246.87,23326.24,44458
2024-02-21 12:20:00,23326.24,23351.83,23302.82,23323.1,53266
2024-02-21 12:25:00,23323.1,23339.04,23280.85,23299.13,41228
2024-02-21 12:30:00,23299.13,23312.42,23271.1,23295.19,52263
2024-02-21 12:35:00,23295.19,23314.12,23291.17,23298.89,25448
2024-02-21 12:40:00,23298.89,23312.68,23272.4,23278.84,43874
2024-02-21 12:45:00,23278.84,23308.87,23274.03,23274.21,33498
2024-02-21 12:50:00,23274.21,23305.07,23255.15,23290.53,61198
2024-02-21 12:55:00,23290.53,23307.51,23271.58,23296.88,48894
2024-02-21 13:00:00,23296.88,23374.33,23284.8,23358.77,39693
2024-02-21 13:05:00,23358.77,23372.28,23330.39,23357.16,46282
2024-02-21 13:10:00,23357.16,23377.09,23321.48,23344.18,28089
2024-02-21 13:15:00,23344.18,23370.93,23341.36,23360.23,50369
2024-02-21 13:20:00,23360.23,23370.43,23333.92,23342.85,36878
2024-02-21 13:25:00,23342.85,23356.54,23305.91,23318.46,42856
2024-02-21 13:30:00,23318.46,23343.34,23308.46,23316.59,47017
2024-02-21 13:35:00,23316.59,23331.88,23271.39,23282.34,40648
2024-02-21 13:40:00,23282.34,23302.54,23266.95,23268.47,58002
2024-02-21 13:45:00,23268.47,23322.16,23246.93,23265.5,48338
2024-02-21 13:50:00,23265.5,23292.79,23247.91,23279.79,58345
2024-02-21 13:55:00,23279.79,23294.15,23255.28,23267.6,29077
2024-02-21 14:00:00,23267.6,23304.04,23252.07,23286.84,61618
2024-02-21 14:05:00,23286.84,23368.32,23279.23,23364.82,47694
2024-02-21 14:10:00,23364.82,23382.03,23359.82,23369.12,18780
2024-02-21 14:15:00,23369.12,23381.42,23316.77,23351.34,45797
2024-02-21 14:20:00,23351.34,23420.19,23335.33,23402.95,22265
2024-02-21 14:25:00,23402.95,23404.71,23372.93,23379.96,55846
2024-02-21 14:30:00,23379.96,23384.36,23365.29,23368.18,43080
2024-02-21 14:35:00,23368.18,23374.76,23328.64,23330.44,15373
2024-02-21 14:40:00,23330.44,23342.33,23319.29,23341.32,35612
2024-02-21 14:45:00,23341.32,23367.82,23330.71,23339.39,23367
2024-02-21 14:50:00,23339.39,23365.74,23334.93,23341.01,40146
2024-02-21 14:55:00,23341.01,23353.99,23284.72,23293.52,43376
2024-02-21 15:00:00,23293.52,23307.26,23277.42,23302.14,31045
2024-02-21 15:05:00,23302.14,23338.87,23283.85,23334.53,31266
2024-02-21 15:10:00,23334.53,23339.0,23273.18,23275.95,29114
2024-02-21 15:15:00,23275.95,23283.9,23249.72,23254.72,42507
2024-02-21 15:20:00,23254.72,23293.5,23250.66,23274.43,52501
2024-02-21 15:25:00,23274.43,23283.41,23211.59,23216.62,34844
2024-02-22 09:15:00,23216.62,23226.52,23134.68,23162.0,52304
2024-02-22 09:20:00,23162.0,23188.9,23127.02,23127.1,50093
2024-02-22 09:25:00,23127.1,23135.59,23076.86,23093.9,18465
2024-02-22 09:30:00,23093.9,23103.77,23052.88,23083.47,69769
2024-02-22 09:35:00,23083.47,23134.82,23078.31,23122.06,16214
2024-02-22 09:40:00,23122.06,23188.27,23115.86,23170.78,45834
2024-02-22 09:45:00,23170.78,23298.56,23169.01,23289.1,90037
2024-02-22 09:50:00,23289.1,23322.19,23254.49,23309.81,41754
2024-02-22 09:55:00,23309.81,23335.95,23307.35,23325.99,76046
2024-02-22 10:00:00,23325.99,23330.36,23253.61,23272.14,58723
2024-02-22 10:05:00,23272.14,23319.0,23263.93,23308.11,48664
2024-02-22 10:10:00,23308.11,23313.42,23273.75,23281.52,73440
2024-02-22 10:15:00,23281.52,23294.8,23207.61,23225.28,98521
2024-02-22 10:20:00,23225.28,23316.0,23222.51,23292.67,78431
2024-02-22 10:25:00,23292.67,23297.23,23201.13,23238.27,29139
2024-02-22 10:30:00,23238.27,23252.45,23229.77,23249.47,59857
2024-02-22 10:35:00,23249.47,23276.13,23231.87,23275.6,51024
2024-02-22 10:40:00,23275.6,23314.0,23262.0,23290.28,24350
2024-02-22 10:45:00,23290.28,23356.25,23267.06,23338.52,104903
2024-02-22 10:50:00,23338.52,23363.57,23326.89,23329.97,78202
2024-02-22 10:55:00,23329.97,23384.03,23314.95,23379.68,53536
2024-02-22 11:00:00,23379.68,23440.87,23361.23,23431.35,74208
2024-02-22 11:05:00,23431.35,23484.91,23430.76,23452.9,81882
2024-02-22 11:10:00,23452.9,23476.57,23436.38,23468.08,65438
2024-02-22 11:15:00,23468.08,23472.99,23431.23,23432.13,52480
2024-02-22 11:20:00,23432.13,23447.9,23380.35,23390.49,64291
2024-02-22 11:25:00,23390.49,23439.38,23385.19,23434.07,58928
2024-02-22 11:30:00,23434.07,23459.18,23387.18,23414.09,78268
2024-02-22 11:35:00,23414.09,23425.4,23399.72,23425.38,73078
2024-02-22 11:40:00,23425.38,23430.74,23384.8,23392.35,65447
2024-02-22 11:45:00,23392.35,23423.43,23385.97,23413.08,37851
2024-02-22 11:50:00,23413.08,23414.42,23368.99,23388.89,68536
2024-02-22 11:55:00,23388.89,23396.41,23382.87,23395.57,77036
2024-02-22 12:00:00,23395.57,23407.99,23316.68,23345.85,88457
2024-02-22 12:05:00,23345.85,23353.57,23319.37,23326.21,46895
2024-02-22 12:10:00,23326.21,23345.53,23305.13,23333.41,65098
2024-02-22 12:15:00,23333.41,23333.46,23306.21,23309.7,85411
2024-02-22 12:20:00,23309.7,23347.25,23298.4,23332.41,94133
2024-02-22 12:25:00,23332.41,23360.85,23322.34,23344.29,91960
2024-02-22 12:30:00,23344.29,23366.68,23340.45,23347.91,80698
2024-02-22 12:35:00,23347.91,23369.04,23292.38,23293.44,47059
2024-02-22 12:40:00,23293.44,23333.47,23236.86,23254.24,74584
2024-02-22 12:45:00,23254.24,23263.61,23185.68,23215.37,109933
2024-02-22 12:50:00,23215.37,23292.64,23183.09,23253.57,70094
2024-02-22 12:55:00,23253.57,23265.34,23193.22,23198.66,28584
2024-02-22 13:00:00,23198.66,23220.34,23175.41,23218.72,96739
2024-02-22 13:05:00,23218.72,23249.95,23202.07,23239.4,56000
2024-02-22 13:10:00,23239.4,23242.46,23182.3,23183.68,67562
2024-02-22 13:15:00,23183.68,23185.16,23179.37,23182.13,73086
2024-02-22 13:20:00,23182.13,23216.36,23170.74,23215.72,61180
2024-02-22 13:25:00,23215.72,23238.69,23184.12,23190.36,73078
2024-02-22 13:30:00,23190.36,23210.59,23122.62,23148.78,77747
2024-02-22 13:35:00,23148.78,23150.35,23124.42,23135.2,71674
2024-02-22 13:40:00,23135.2,23166.82,23116.72,23142.01,74461
2024-02-22 13:45:00,23142.01,23155.72,23098.81,23102.82,63634
2024-02-22 13:50:00,23102.82,23127.62,23089.67,23124.14,54892
2024-02-22 13:55:00,23124.14,23146.23,23119.77,23135.9,62685
2024-02-22 14:00:00,23135.9,23163.63,23125.66,23149.74,79891
2024-02-22 14:05:00,23149.74,23174.59,23113.85,23122.97,68371
2024-02-22 14:10:00,23122.97,23138.25,23086.47,23091.77,75295
2024-02-22 14:15:00,23091.77,23124.76,23085.28,23121.97,90624
2024-02-22 14:20:00,23121.97,23186.51,23113.91,23185.21,70106
2024-02-22 14:25:00,23185.21,23207.05,23167.55,23169.05,69630
2024-02-22 14:30:00,23169.05,23185.93,23097.76,23141.12,75742
2024-02-22 14:35:00,23141.12,23141.38,23104.6,23112.4,67236
2024-02-22 14:40:00,23112.4,23118.86,23097.11,23113.53,81896
2024-02-22 14:45:00,23113.53,23142.25,23080.05,23090.23,32534
2024-02-22 14:50:00,23090.23,23135.51,23028.95,23115.28,95559
2024-02-22 14:55:00,23115.28,23164.23,23103.73,23150.3,85640
2024-02-22 15:00:00,23150.3,23158.82,23127.46,23138.78,79692
2024-02-22 15:05:00,23138.78,23174.74,23135.47,23167.02,87645
2024-02-22 15:10:00,23167.02,23229.13,23161.33,23228.69,83219
2024-02-22 15:15:00,23228.69,23236.93,23124.02,23137.12,59140
2024-02-22 15:20:00,23137.12,23169.19,23103.88,23151.56,103254
2024-02-22 15:25:00,23151.56,23155.32,23125.09,23134.52,76960
2024-02-23 09:15:00,23134.52,23180.18,23126.77,23164.13,62792
2024-02-23 09:20:00,23164.13,23202.83,23152.01,23196.0,66332
2024-02-23 09:25:00,23196.0,23225.35,23114.76,23146.53,50871
2024-02-23 09:30:00,23146.53,23161.89,23131.02,23159.33,57764
2024-02-23 09:35:00,23159.33,23160.81,23097.5,23131.53,47727
2024-02-23 09:40:00,23131.53,23277.8,23117.68,23251.54,54989
2024-02-23 09:45:00,23251.54,23349.6,23243.11,23346.28,43366
2024-02-23 09:50:00,23346.28,23360.19,23284.5,23291.34,59117
2024-02-23 09:55:00,23291.34,23310.14,23282.8,23305.29,34306
2024-02-23 10:00:00,23305.29,23322.07,23240.11,23266.64,48149
2024-02-23 10:05:00,23266.64,23288.02,23265.01,23279.47,52018
2024-02-23 10:10:00,23279.47,23305.22,23273.21,23301.13,48003
2024-02-23 10:15:00,23301.13,23320.28,23236.65,23245.75,50967
2024-02-23 10:20:00,23245.75,23286.41,23225.12,23264.72,77151
2024-02-23 10:25:00,23264.72,23281.73,23216.1,23245.65,31969
2024-02-23 10:30:00,23245.65,23255.35,23224.74,23246.81,54379
2024-02-23 10:35:00,23246.81,23264.8,23146.71,23180.83,51295
2024-02-23 10:40:00,23180.83,23184.16,23170.09,23173.36,53138
2024-02-23 10:45:00,23173.36,23182.03,23170.71,23178.72,37314
2024-02-23 10:50:00,23178.72,23197.51,23145.73,23160.39,46283
2024-02-23 10:55:00,23160.39,23181.78,23104.11,23119.65,38117
2024-02-23 11:00:00,23119.65,23151.32,23111.96,23129.53,43104
2024-02-23 11:05:00,23129.53,23156.48,23106.68,23119.58,39388
2024-02-23 11:10:00,23119.58,23146.56,23113.09,23138.87,30401
2024-02-23 11:15:00,23138.87,23146.02,23086.65,23093.87,34264
2024-02-23 11:20:00,23093.87,23094.56,23067.28,23082.49,59522
2024-02-23 11:25:00,23082.49,23100.62,23079.96,23098.79,59810
2024-02-23 11:30:00,23098.79,23142.91,23089.57,23129.88,71360
2024-02-23 11:35:00,23129.88,23145.95,23111.31,23117.94,44473
2024-02-23 11:40:00,23117.94,23157.6,23087.44,23143.5,64328
2024-02-23 11:45:00,23143.5,23164.81,23137.41,23164.71,36949
2024-02-23 11:50:00,23164.71,23219.45,23151.49,23216.71,59569
2024-02-23 11:55:00,23216.71,23279.77,23188.2,23253.72,41227
2024-02-23 12:00:00,23253.72,23262.58,23219.92,23238.65,39610
2024-02-23 12:05:00,23238.65,23243.9,23216.78,23228.32,61557
2024-02-23 12:10:00,23228.32,23249.27,23182.7,23182.76,37268
2024-02-23 12:15:00,23182.76,23231.88,23174.6,23224.04,36544
2024-02-23 12:20:00,23224.04,23310.05,23214.07,23300.03,72844
2024-02-23 12:25:00,23300.03,23373.43,23291.47,23367.43,46486
2024-02-23 12:30:00,23367.43,23368.48,23367.26,23368.32,62234
2024-02-23 12:35:00,23368.32,23402.27,23309.72,23340.73,22729
2024-02-23 12:40:00,23340.73,23377.84,23322.12,23371.79,64754
2024-02-23 12:45:00,23371.79,23406.51,23360.29,23377.26,41971
2024-02-23 12:50:00,23377.26,23410.66,23369.04,23387.91,50628
2024-02-23 12:55:00,23387.91,23399.62,23375.22,23394.27,42548
2024-02-23 13:00:00,23394.27,23412.56,23391.74,23407.36,12628
2024-02-23 13:05:00,23407.36,23442.09,23394.49,23427.76,24858
2024-02-23 13:10:00,23427.76,23444.58,23424.93,23444.03,50854
2024-02-23 13:15:00,23444.03,23457.28,23411.49,23418.78,35400
2024-02-23 13:20:00,23418.78,23475.65,23412.83,23456.73,46486
2024-02-23 13:25:00,23456.73,23532.32,23449.7,23527.61,54066
2024-02-23 13:30:00,23527.61,23560.78,23521.43,23559.57,40849
2024-02-23 13:35:00,23559.57,23564.09,23499.51,23517.32,30494
2024-02-23 13:40:00,23517.32,23558.98,23516.11,23532.56,51246
2024-02-23 13:45:00,23532.56,23577.32,23519.99,23576.99,37554
2024-02-23 13:50:00,23576.99,23627.71,23555.23,23610.01,15332
2024-02-23 13:55:00,23610.01,23621.03,23560.23,23569.0,36817
2024-02-23 14:00:00,23569.0,23581.95,23564.64,23564.84,61110
2024-02-23 14:05:00,23564.84,23579.86,23503.81,23510.56,44430
2024-02-23 14:10:00,23510.56,23575.68,23509.69,23558.14,60799
2024-02-23 14:15:00,23558.14,23571.22,23495.06,23517.61,59333
2024-02-23 14:20:00,23517.61,23537.8,23498.69,23506.94,33840
2024-02-23 14:25:00,23506.94,23511.35,23417.08,23433.38,57354
2024-02-23 14:30:00,23433.38,23448.89,23364.5,23384.84,39993
2024-02-23 14:35:00,23384.84,23444.23,23369.33,23425.67,60523
2024-02-23 14:40:00,23425.67,23463.39,23404.62,23453.72,58838
2024-02-23 14:45:00,23453.72,23477.16,23408.26,23420.95,30910
2024-02-23 14:50:00,23420.95,23426.44,23336.01,23344.8,27503
2024-02-23 14:55:00,23344.8,23381.06,23324.15,23357.36,47830
2024-02-23 15:00:00,23357.36,23479.32,23327.73,23473.38,62716
2024-02-23 15:05:00,23473.38,23523.65,23466.11,23498.73,36648
2024-02-23 15:10:00,23498.73,23531.1,23486.59,23517.5,43338
2024-02-23 15:15:00,23517.5,23519.2,23454.92,23503.17,55787
2024-02-23 15:20:00,23503.17,23532.0,23489.04,23496.09,67462
2024-02-23 15:25:00,23496.09,23500.29,23442.79,23455.03,52293
2024-02-26 09:15:00,23455.03,23464.13,23357.44,23368.88,39014
2024-02-26 09:20:00,23368.88,23374.88,23305.79,23315.74,65627
2024-02-26 09:25:00,23315.74,23319.79,23273.42,23296.12,53232
2024-02-26 09:30:00,23296.12,23354.81,23281.52,23348.61,58908
2024-02-26 09:35:00,23348.61,23441.82,23324.98,23424.46,86141
2024-02-26 09:40:00,23424.46,23438.32,23371.22,23374.84,80226
2024-02-26 09:45:00,23374.84,23437.45,23361.21,23416.29,32729
2024-02-26 09:50:00,23416.29,23432.16,23382.13,23386.02,57458
2024-02-26 09:55:00,23386.02,23404.45,23354.03,23365.8,75039
2024-02-26 10:00:00,23365.8,23367.95,23317.29,23342.86,43396
2024-02-26 10:05:00,23342.86,23349.52,23332.7,23336.29,94205
2024-02-26 10:10:00,23336.29,23346.54,23311.45,23320.21,54654
2024-02-26 10:15:00,23320.21,23337.68,23314.54,23314.6,84095
2024-02-26 10:20:00,23314.6,23331.41,23303.38,23325.01,26632
2024-02-26 10:25:00,23325.01,23339.28,23323.74,23327.22,65613
2024-02-26 10:30:00,23327.22,23374.02,23324.72,23373.48,61726
2024-02-26 10:35:00,23373.48,23403.73,23353.46,23380.2,41483
2024-02-26 10:40:00,23380.2,23416.48,23373.27,23401.27,75635
2024-02-26 10:45:00,23401.27,23424.95,23342.12,23366.44,91930
2024-02-26 10:50:00,23366.44,23378.75,23315.35,23359.52,66335
2024-02-26 10:55:00,23359.52,23383.33,23310.45,23335.71,76546
2024-02-26 11:00:00,23335.71,23361.09,23293.01,23324.84,85885
2024-02-26 11:05:00,23324.84,23385.02,23323.79,23372.87,52155
2024-02-26 11:10:00,23372.87,23401.03,23365.54,23368.91,40605
2024-02-26 11:15:00,23368.91,23380.32,23340.21,23367.28,38179
2024-02-26 11:20:00,23367.28,23372.0,23313.15,23335.94,11067
2024-02-26 11:25:00,23335.94,23356.57,23300.21,23304.78,85811
2024-02-26 11:30:00,23304.78,23336.88,23304.47,23319.59,72414
2024-02-26 11:35:00,23319.59,23338.81,23306.34,23313.94,77545
2024-02-26 11:40:00,23313.94,23330.76,23307.18,23324.6,58760
2024-02-26 11:45:00,23324.6,23328.68,23293.29,23313.87,89759
2024-02-26 11:50:00,23313.87,23318.12,23278.78,23297.04,49041
2024-02-26 11:55:00,23297.04,23308.23,23222.13,23223.1,39638
2024-02-26 12:00:00,23223.1,23241.62,23210.27,23235.05,27411
2024-02-26 12:05:00,23235.05,23243.53,23204.22,23207.19,34499
2024-02-26 12:10:00,23207.19,23207.93,23193.58,23195.3,39066
2024-02-26 12:15:00,23195.3,23200.41,23156.86,23163.16,86801
2024-02-26 12:20:00,23163.16,23188.69,23152.14,23156.97,60047
2024-02-26 12:25:00,23156.97,23178.71,23116.84,23132.94,66593
2024-02-26 12:30:00,23132.94,23162.42,23117.83,23151.34,67410
2024-02-26 12:35:00,23151.34,23180.66,23144.38,23160.89,78935
2024-02-26 12:40:00,23160.89,23181.61,23137.39,23150.98,72496
2024-02-26 12:45:00,23150.98,23185.95,23142.47,23173.56,51502
2024-02-26 12:50:00,23173.56,23183.82,23110.0,23110.02,50791
2024-02-26 12:55:00,23110.02,23146.03,23107.98,23123.44,45096
2024-02-26 13:00:00,23123.44,23171.97,23122.95,23168.75,20433
2024-02-26 13:05:00,23168.75,23183.2,23106.92,23112.54,84872
2024-02-26 13:10:00,23112.54,23186.03,23112.26,23184.5,58298
2024-02-26 13:15:00,23184.5,23206.75,23172.89,23189.63,90832
2024-02-26 13:20:00,23189.63,23198.07,23107.03,23127.7,66965
2024-02-26 13:25:00,23127.7,23166.57,23100.85,23148.25,82899
2024-02-26 13:30:00,23148.25,23178.46,23110.55,23125.69,51284
2024-02-26 13:35:00,23125.69,23129.69,23054.15,23062.3,63502
2024-02-26 13:40:00,23062.3,23081.56,23050.4,23055.19,103969
2024-02-26 13:45:00,23055.19,23060.05,23022.58,23035.49,57170
2024-02-26 13:50:00,23035.49,23072.34,23018.01,23064.16,79130
2024-02-26 13:55:00,23064.16,23107.96,23008.96,23042.25,99730
2024-02-26 14:00:00,23042.25,23060.38,22997.38,23006.09,46154
2024-02-26 14:05:00,23006.09,23043.63,22992.56,23028.53,52286
2024-02-26 14:10:00,23028.53,23056.45,22999.16,23054.5,68679
2024-02-26 14:15:00,23054.5,23107.13,23026.83,23084.7,91234
2024-02-26 14:20:00,23084.7,23105.85,23043.56,23057.03,66048
2024-02-26 14:25:00,23057.03,23080.42,23041.84,23044.77,51875
2024-02-26 14:30:00,23044.77,23097.73,23035.83,23080.18,43295
2024-02-26 14:35:00,23080.18,23109.35,23066.79,23105.08,49954
2024-02-26 14:40:00,23105.08,23127.87,23099.29,23112.01,54542
2024-02-26 14:45:00,23112.01,23124.8,23110.89,23117.37,38090
2024-02-26 14:50:00,23117.37,23134.56,23054.09,23100.97,65696
2024-02-26 14:55:00,23100.97,23107.16,23000.81,23019.34,104797
2024-02-26 15:00:00,23019.34,23056.86,22999.47,23049.4,80296
2024-02-26 15:05:00,23049.4,23065.97,22994.11,23014.35,55963
2024-02-26 15:10:00,23014.35,23017.71,23001.53,23011.26,67486
2024-02-26 15:15:00,23011.26,23026.06,22978.99,23007.85,59956
2024-02-26 15:20:00,23007.85,23014.53,22936.05,22949.83,48831
2024-02-26 15:25:00,22949.83,22981.51,22827.87,22850.38,84319
2024-02-27 09:15:00,22850.38,22883.94,22844.3,22879.21,49716
2024-02-27 09:20:00,22879.21,22989.74,22872.6,22986.22,50702
2024-02-27 09:25:00,22986.22,22991.16,22984.46,22990.45,54485
2024-02-27 09:30:00,22990.45,23098.14,22960.73,23057.94,33575
2024-02-27 09:35:00,23057.94,23079.92,22986.26,22994.72,36795
2024-02-27 09:40:00,22994.72,23020.19,22982.41,22996.52,27701
2024-02-27 09:45:00,22996.52,23010.16,22902.86,22910.4,30086
2024-02-27 09:50:00,22910.4,22984.7,22906.96,22966.75,51171
2024-02-27 09:55:00,22966.75,22975.04,22932.45,22938.45,57523
2024-02-27 10:00:00,22938.45,22970.33,22920.42,22953.52,26461
2024-02-27 10:05:00,22953.52,22968.5,22892.51,22914.74,40067
2024-02-27 10:10:00,22914.74,22944.78,22889.1,22922.48,50255
2024-02-27 10:15:00,22922.48,22923.21,22884.64,22902.41,57544
2024-02-27 10:20:00,22902.41,22926.37,22886.05,22900.54,30685
2024-02-27 10:25:00,22900.54,22903.47,22868.46,22875.33,33020
2024-02-27 10:30:00,22875.33,22938.7,22846.37,22918.56,17964
